51;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44387;0,287777778;BOLETA DE VENTA ELECTRÓNICA;B604-05-03341085;Liviano;4,661016949
52;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 19 Villa El Salvador;VILLA;44415;0,668275463;BOLETA DE VENTA ELECTRÓNICA;B203-04-01202289;Liviano;4,661016949
53;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44415;0,336446759;BOLETA DE VENTA ELECTRÓNICA;B603-04-02381886;Liviano;4,661016949
54;CONCESIONARIA VIAL DEL PERÚ S.A.;20511465061;Panamericana Sur Km 66 Chilca;CHILCA;44414;0,495277778;BOLETA DE VENTA ELECTRÓNICA;B102-00767334;Liviano;13,38983051
55;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44412;0,248425926;BOLETA DE VENTA ELECTRÓNICA;B604-05-03388618;Liviano;4,661016949
56;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;ACCESO SAN PEDRO;44412;0,316400463;BOLETA DE VENTA ELECTRÓNICA;B305-02-00922713;Liviano;4,661016949
57;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44409;0,250972222;BOLETA DE VENTA ELECTRÓNICA;B602-03-01414052;Liviano;4,661016949
58;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 19 Villa El Salvador;VILLA;44409;0,469803241;BOLETA DE VENTA ELECTRÓNICA;B215-14-05634919;Liviano;4,661016949
59;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44408;0,500949074;FACTURA ELECTRÓNICA;F605-06-00872863;Liviano;5,5
60;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44408;0,579421296;FACTURA ELECTRÓNICA;F402-03-00679835;Liviano;5,5
61;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 19 Villa El Salvador;VILLA;44403;0,735115741;BOLETA DE VENTA ELECTRÓNICA;B214-13-06069324;Liviano;4,661016949
62;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44402;0,319618056;BOLETA DE VENTA ELECTRÓNICA;B603-04-02361908;Liviano;4,661016949
63;RUTAS DE LIMA SAC;20550372640;Panamericana Norte Km 25 Puente Piedra;CHILLÓN;44402;0,763194444;BOLETA DE VENTA ELECTRÓNICA;B809-01-03790399;Liviano;4,661016949
64;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44394;0,417037037;BOLETA DE VENTA ELECTRÓNICA;B603-04-02352134;Liviano;4,661016949
65;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;ACCESO SAN PEDRO;44394;0,527037037;BOLETA DE VENTA ELECTRÓNICA;B305-02-00914339;Liviano;4,661016949
66;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 19 Villa El Salvador;VILLA;44387;0,663310185;BOLETA DE VENTA ELECTRÓNICA;B215-14-05590913;Liviano;4,661016949
67;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;ACCESO SAN PEDRO;44394;0,741921296;BOLETA DE VENTA ELECTRÓNICA;B305-02-00912046;Liviano;4,661016949
68;CONCESIONARIA VIAL DEL PERÚ S.A.;20511465061;Panamericana Sur Km 66 Chilca;CHILCA;44595;0,639282407;BOLETA DE VENTA ELECTRÓNICA;B109-00217263;Liviano;13,38983051
69;CONCESIONARIA VIAL DEL PERÚ S.A.;20511465061;Panamericana Sur Km 66 Chilca;CHILCA;44578;0,552604167;BOLETA DE VENTA ELECTRÓNICA;B109-00213097;Liviano;13,38983051
70;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;PUNTA NEGRA;44598;0,447013889;BOLETA DE VENTA ELECTRÓNICA;B611-02-00915883;Liviano;4,661016949
71;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;PUNTA NEGRA;44598;0,447013889;BOLETA DE VENTA ELECTRÓNICA;B611-02-00915948;Liviano;4,661016949
72;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;PUNTA NEGRA;44598;0,447013889;BOLETA DE VENTA ELECTRÓNICA;B305-02-01020047;Liviano;4,661016949
73;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44598;0,447013889;BOLETA DE VENTA ELECTRÓNICA;B305-02-01020332;Liviano;4,661016949
74;CONCESIONARIA VIAL DEL PERÚ S.A.;20511465061;Panamericana Sur Km 66 Chilca;CHILCA;44604;0,3428125;BOLETA DE VENTA ELECTRÓNICA;B109-00213097;Liviano;13,38983051
75;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;ACCESO SAN PEDRO;44611;0,258854167;BOLETA DE VENTA ELECTRÓNICA;B305-02-01029167;Liviano;4,661016949
76;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44611;0,191145833;BOLETA DE VENTA ELECTRÓNICA;B605-06-03591566;Liviano;4,661016949
77;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44619;0,49775463;BOLETA DE VENTA ELECTRÓNICA;B600-01-00205995;Liviano;5,508474576
78;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;ACCESO SAN PEDRO;44619;0,573518519;BOLETA DE VENTA ELECTRÓNICA;B305-02-01029167;Liviano;5,508474576
79;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;ACCESO SAN PEDRO;44618;0,541354167;BOLETA DE VENTA ELECTRÓNICA;B305-02-01034210;Liviano;5,508474576
80;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;ACCESO SAN PEDRO;44618;0,478541667;BOLETA DE VENTA ELECTRÓNICA;B215-14-06067093;Liviano;5,508474576
81;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44618;0,207511574;BOLETA DE VENTA ELECTRÓNICA;B603-04-02651962;Liviano;5,508474576
82;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;VILLA;44625;0,49193287;BOLETA DE VENTA ELECTRÓNICA;B228-01-00419222;Liviano;5,508474576
83;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44815;0,447673611;BOLETA DE VENTA ELECTRÓNICA;B604-05-04097182;Liviano;5,508474576
84;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45 Punta Negra;PUNTA NEGRA;44823;0,38212963;BOLETA DE VENTA ELECTRÓNICA;B603-04-02862595;Liviano;5,508474576
85;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 19 Villa El Salvador;VILLA;44807;0,60119213;BOLETA DE VENTA ELECTRÓNICA;B228-01-00503535;Liviano;5,508474576
86;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;VILLA;44815;0,491585648;BOLETA DE VENTA ELECTRÓNICA;B305-02-01118392;Liviano;5,508474576
87;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 31.2 Lurin;VILLA;44823;0,508344907;BOLETA DE VENTA ELECTRÓNICA;B305-02-01121431;Liviano;5,508474576
88;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 45.1 Punta Negra;PUNTA NEGRA;44856;0,409444444;BOLETA DE VENTA ELECTRÓNICA;B602-03-01761498;Liviano;5,508474576
89;RUTAS DE LIMA SAC;20550372640;Panamericana Sur Km 25.5 Lurin;CONCHAN;44856;0,738912037;BOLETA DE VENTA ELECTRÓNICA;B403-04-03026712;Liviano;5,508474576
